7.0,40.0,30.0,1.0,0.0,23.3,4.0,2.0,2.0,4.0
15.0,43.0,36.0,1.0,0.0,41.7,4.0,4.0,2.0,4.0
88.0,306.0,233.0,9.0,0.0,37.8,4.0,2.0,2.0,4.0
83.0,287.0,231.0,9.0,0.0,35.9,4.0,1.0,2.0,4.0
143.0,292.0,247.0,20.0,0.0,57.9,4.0,1.0,2.0,4.0
139.0,397.0,266.0,16.0,0.0,52.3,4.0,2.0,2.0,4.0
8.0,43.0,44.0,1.0,0.0,18.2,4.0,4.0,2.0,4.0
67.0,118.0,93.0,9.0,1.0,72.0,4.0,2.0,2.0,4.0
53.0,94.0,54.0,10.0,0.0,98.1,4.0,1.0,2.0,4.0
124.0,308.0,235.0,10.0,1.0,52.8,4.0,3.0,2.0,4.0
1.0,10.0,4.0,0.0,0.0,25.0,4.0,2.0,2.0,4.0
22.0,54.0,45.0,4.0,0.0,48.9,4.0,4.0,2.0,4.0
79.0,191.0,136.0,13.0,0.0,58.1,4.0,2.0,2.0,4.0
0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0
34.0,90.0,68.0,6.0,0.0,50.0,4.0,1.0,2.0,4.0
92.0,160.0,113.0,17.0,0.0,81.4,4.0,3.0,2.0,4.0
54.0,114.0,89.0,10.0,0.0,60.7,4.0,2.0,2.0,4.0
0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0
241.0,613.0,436.0,33.0,0.0,55.3,4.0,1.0,2.0,4.0
60.0,108.0,89.0,5.0,0.0,67.4,4.0,3.0,2.0,4.0
14.0,64.0,33.0,3.0,0.0,42.4,4.0,2.0,2.0,4.0
101.0,274.0,169.0,9.0,0.0,59.8,4.0,1.0,2.0,4.0
31.0,69.0,50.0,2.0,0.0,62.0,4.0,3.0,2.0,4.0
37.0,104.0,78.0,6.0,0.0,47.4,4.0,2.0,2.0,4.0
16.0,42.0,35.0,3.0,0.0,45.7,4.0,4.0,2.0,4.0
82.0,298.0,192.0,11.0,0.0,42.7,4.0,1.0,2.0,4.0
1.0,13.0,11.0,0.0,0.0,9.1,4.0,3.0,2.0,4.0
153.0,342.0,205.0,13.0,3.0,74.6,4.0,1.0,2.0,4.0
13.0,67.0,36.0,1.0,0.0,36.1,4.0,3.0,2.0,4.0
49.0,98.0,65.0,7.0,1.0,75.4,5.0,2.0,2.0,4.0
64.0,167.0,131.0,9.0,1.0,48.9,4.0,3.0,2.0,4.0
62.0,108.0,85.0,11.0,0.0,72.9,4.0,1.0,2.0,4.0
9.0,25.0,20.0,0.0,1.0,45.0,4.0,3.0,2.0,4.0
203.0,516.0,347.0,23.0,1.0,58.5,4.0,2.0,2.0,4.0
146.0,465.0,314.0,17.0,2.0,46.5,4.0,2.0,2.0,4.0
14.0,146.0,91.0,0.0,0.0,15.4,4.0,4.0,2.0,4.0
